6.38506，6.2636，-3.90743,6.64066，4.87083，-3.55531,7.03093，5.21795，-2.9662
6.64066，4.87083，-3.55531,7.1926，5.40188，-2.66603,7.03093，5.21795，-2.9662
6.38506，6.2636，-3.90743,6.92742，7.28331，-3.14909,6.29651，8.51881，-4.0083
4.48526，2.66844，-5.38629,5.1457，3.38702，-4.98852,4.76598，4.33375，-5.25122
4.48526，2.66844，-5.38629,3.91318，2.18298，-5.63279,5.1457，3.38702，-4.98852
4.48526，2.66844，-5.38629,3.46867，1.5661，-5.80075,3.91318，2.18298，-5.63279
-1.41906，8.50401，-5.09013,-2.32264，7.38102，-4.38778,-1.54504，6.79488，-5.014
-1.54504，6.79488，-5.014,-2.32264，7.38102，-4.38778,-2.58678，5.68039，-4.13397
-1.54504，6.79488，-5.014,-2.58678，5.68039，-4.13397,-1.69672，5.1706，-4.90238
-1.69672，5.1706，-4.90238,-0.553185，6.46067，-5.55391,-1.54504，6.79488，-5.014
-1.54504，6.79488，-5.014,-0.382301，8.20488，-5.62016,-1.41906，8.50401，-5.09013
-1.54504，6.79488，-5.014,-0.553185，6.46067，-5.55391,-0.382301，8.20488，-5.62016
0.778209，8.04386，-5.94469,-0.553185，6.46067，-5.55391,0.661656，6.28116，-5.9331
-0.553185，6.46067，-5.55391,-0.830999，4.69831，-5.43751,0.661656，6.28116，-5.9331
-0.382301，8.20488，-5.62016,-0.553185，6.46067，-5.55391,0.778209，8.04386，-5.94469
0.596438，4.73475，-5.92116,-0.690656，2.45789，-5.48932,0.639774，3.37486，-5.92334
-0.690656，2.45789，-5.48932,-0.116349，1.96294，-5.69391,0.639774，3.37486，-5.92334
0.639774，3.37486，-5.92334,-0.116349，1.96294，-5.69391,0.740772，1.06398，-5.92838
0.661656，6.28116，-5.9331,-0.830999，4.69831，-5.43751,0.596438，4.73475，-5.92116
-0.830999，4.69831，-5.43751,-0.690656，2.45789，-5.48932,0.596438，4.73475，-5.92116
0.740772，1.06398，-5.92838,1.26927，0.555561，-5.99536,2.09398，2.05916，-6.03173
2.09398，2.05916，-6.03173,1.26927，0.555561，-5.99536,2.15288，0.593043，-5.99993
2.09398，2.05916，-6.03173,2.15288，0.593043，-5.99993,3.46867，1.5661，-5.80075
3.43595，8.36112，-5.80279,3.41028，6.36392，-5.81403,4.56578，8.25118，-5.35078
4.56578，8.25118，-5.35078,3.41028，6.36392，-5.81403,4.57683，6.19255，-5.3483
4.36427，9.99946，-5.44589,3.43595，8.36112，-5.80279,4.56578，8.25118，-5.35078
2.127，8.09693，-6.02648,0.661656，6.28116，-5.9331,2.08754，6.35792，-6.03063
2.127，8.09693，-6.02648,2.08754，6.35792，-6.03063,3.43595，8.36112，-5.80279
0.661656，6.28116，-5.9331,0.596438，4.73475，-5.92116,2.08754，6.35792，-6.03063
3.43595，8.36112，-5.80279,2.08754，6.35792，-6.03063,3.41028，6.36392，-5.81403
0.778209，8.04386，-5.94469,0.661656，6.28116，-5.9331,2.127，8.09693，-6.02648
-4.95035，5.80765，1.64898,-4.20007，6.00179，0.516684,-3.98832，5.77253，1.69257
-4.95035，5.80765，1.64898,-6.76402，6.00199，0.588188,-5.12914，6.02658，0.126953
-5.12914，6.02658，0.126953,-4.20007，6.00179，0.516684,-4.95035，5.80765，1.64898
-4.95035，5.80765，1.64898,-7.04466，5.71182，1.91872,-6.76402，6.00199，0.588188
7.81225，6.0135，0.354384,7.80149，7.39209，-0.467919,7.76947，5.96466，-0.740573
8.8095，6.02023，-0.452149,7.81225，6.0135，0.354384,7.76947，5.96466，-0.740573
7.78442，8.61684，0.641178,7.82455，9.99927，-0.31472,7.80149，7.39209，-0.467919
7.78442，8.61684，0.641178,7.80149，7.39209，-0.467919,7.81225，6.0135，0.354384
7.1926，5.40188，-2.66603,8.85229，4.69073，-3.78125,9.85994，5.25591，-2.94837
11.0677，5.74716，-1.82882,9.28155，5.75538，-1.78479,9.85994，5.25591，-2.94837
11.0019，5.99169，-0.632089,9.28155，5.75538，-1.78479,11.0677，5.74716，-1.82882
11.0019，5.99169，-0.632089,8.8095，6.02023，-0.452149,9.28155，5.75538，-1.78479
9.28155，5.75538，-1.78479,7.1926，5.40188，-2.66603,9.85994，5.25591，-2.94837
7.63006，6.59499，-1.48072,7.59282，5.79783，-1.61112,7.76947，5.96466，-0.740573
9.28155，5.75538，-1.78479,7.59282，5.79783，-1.61112,7.1926，5.40188，-2.66603
7.59282，5.79783，-1.61112,9.28155，5.75538，-1.78479,8.8095，6.02023，-0.452149
7.59282，5.79783，-1.61112,8.8095，6.02023，-0.452149,7.76947，5.96466，-0.740573
7.63006，6.59499，-1.48072,7.76947，5.96466，-0.740573,7.80149，7.39209，-0.467919
7.63006，6.59499，-1.48072,7.80149，7.39209，-0.467919,7.64999，8.4886，-1.40437
7.64999，8.4886，-1.40437,7.80149，7.39209，-0.467919,7.82455，9.99927，-0.31472
8.4914，2.15079，-18.9994,8.50373，2.09705，-16.3056,8.78302，0.84656，-16.5823
8.4914，2.15079，-18.9994,8.78302，0.84656，-16.5823,8.80879，0.585674，-18.9998
8.04487，3.20083，-17.9622,8.50373，2.09705，-16.3056,8.4914，2.15079，-18.9994
8.04487，3.20083，-17.9622,7.6001，3.94546，-18.9997,7.50049，4.09021，-17.2289
6.86994，4.8528，-18.9986,7.50049，4.09021，-17.2289,7.6001，3.94546，-18.9997
8.11117，3.07557，-12.7492,8.13766，3.01831，-10.812,8.56086，1.90961，-11.1492
8.13766，3.01831，-10.812,8.07263，3.12807，-9.99986,8.48191，2.1509，-9.99989
8.13766，3.01831，-10.812,8.48191，2.1509，-9.99989,8.56086，1.90961，-11.1492
8.11117，3.07557，-12.7492,7.57278，3.99023，-12.2477,8.13766，3.01831，-10.812
5.78121，3.97544，4.50105,5.69484，5.03779，4.59643,6.32489，4.53507，3.95639
4.83145，4.13727，5.21853,5.69484，5.03779，4.59643,5.78121，3.97544，4.50105
4.51078，7.7135，5.37968,5.5824，6.82245，4.69452,4.60058，5.81901，5.33851
4.60058，5.81901，5.33851,5.5824，6.82245，4.69452,5.69484，5.03779，4.59643
4.60058，5.81901，5.33851,5.69484，5.03779，4.59643,4.83145，4.13727，5.21853
6.31246，7.75096，3.99446,5.5824，6.82245，4.69452,5.39995，8.69754，4.8297
4.51078，7.7135，5.37968,5.39995，8.69754，4.8297,5.5824，6.82245，4.69452
4.34735，9.99923，5.46733,5.39995，8.69754，4.8297,4.51078，7.7135，5.37968
-5.65504，5.26294，2.93222,-7.04466，5.71182，1.91872,-4.95035，5.80765，1.64898
-3.87613，9.99934，1.9963,-3.57234，8.83685，2.71247,-3.98345，8.86402，1.67672
-0.666315，2.44299，5.49905,-1.5105，3.31975，5.02634,-0.726174，4.99188，5.48244
-8.1995，-0.491903，6.00731,-6.75996，0.557422，6.00903,-6.82628，-0.832144，5.97681
-6.75996，0.557422，6.00903,-6.98149，1.86973，5.73179,-4.99675，1.94673，5.7116
-4.99675，1.94673，5.7116,-5.27238，3.02004，5.21544,-3.52557，3.15279，5.13577
-6.98149，1.86973，5.73179,-5.27238，3.02004，5.21544,-4.99675，1.94673，5.7116
-6.98149，1.86973，5.73179,-7.33664，2.95483，5.24812,-5.27238，3.02004，5.21544
-5.27238，3.02004，5.21544,-5.74256，3.89204，4.59349,-3.80474，3.99442，4.50415
-5.27238，3.02004，5.21544,-3.80474，3.99442，4.50415,-3.52557，3.15279，5.13577
-7.33664，2.95483，5.24812,-5.74256，3.89204，4.59349,-5.27238，3.02004，5.21544
-3.03552，7.33993，3.58467,-3.57234，8.83685，2.71247,-3.04338，9.04636，3.57143
-3.03552，7.33993，3.58467,-2.41348，6.27998，4.30188,-3.12318，6.02565，3.45305
-3.58951，6.74464，2.68187,-3.52623，5.34419，2.79617,-3.98832，5.77253，1.69257
-3.58951，6.74464，2.68187,-3.12318，6.02565，3.45305,-3.52623，5.34419，2.79617
-3.98345，8.86402，1.67672,-3.58951，6.74464，2.68187,-3.98832，5.77253，1.69257
-3.98345，8.86402，1.67672,-3.57234，8.83685，2.71247,-3.58951，6.74464，2.68187
-3.03552，7.33993，3.58467,-3.58951，6.74464，2.68187,-3.57234，8.83685，2.71247
-3.12318，6.02565，3.45305,-3.58951，6.74464，2.68187,-3.03552，7.33993，3.58467
-3.52623，5.34419，2.79617,-5.65504，5.26294，2.93222,-4.95035，5.80765，1.64898
-3.52623，5.34419，2.79617,-4.95035，5.80765，1.64898,-3.98832，5.77253，1.69257
-2.88816，4.68834，3.77284,-3.80474，3.99442，4.50415,-4.56987，4.69199，3.77385
-4.56987，4.69199，3.77385,-3.52623，5.34419，2.79617,-2.88816，4.68834，3.77284
-4.56987，4.69199，3.77385,-3.80474，3.99442，4.50415,-5.74256，3.89204，4.59349
-4.56987，4.69199，3.77385,-5.65504，5.26294，2.93222,-3.52623，5.34419，2.79617
-2.88816，4.68834，3.77284,-3.52623，5.34419，2.79617,-3.12318，6.02565，3.45305
-2.41348，6.27998，4.30188,-2.88816，4.68834，3.77284,-3.12318，6.02565，3.45305
-6.52584，4.58989，3.89823,-5.65504，5.26294，2.93222,-4.56987，4.69199，3.77385
