-0.9187，0.3591，0.1645,-0.9582，-0.1812，0.2214,0.848，-0.5239，0.08
-0.2445，0.7652，0.5956,-0.9099，0.3855，-0.1529,-0.9187，0.3591，0.1645
-0.2394，0.7726，0.5879,-0.416，0.2188，-0.8826,-0.9099，0.3855，-0.1529
0.0036，0.1631，-0.9866,-0.416，0.2188，-0.8826,-0.2394，0.7726，0.5879
-0.788，-0.6149，-0.0307,-0.5343，0.2761，0.7989,0.0036，0.1631，-0.9866
-0.4226，0.2335，0.8757,-0.5343，0.2761，0.7989,-0.788，-0.6149，-0.0307
-0.4781，-0.8777，-0.0314,0.1241，0.0746，0.9894,-0.4226，0.2335，0.8757
-0.9634，-0.2665，-0.027,0.0025，0.205，0.9788,0.1241，0.0746，0.9894
-0.8928，-0.4494，-0.0292,-0.5895，0.7709，-0.2412,0.0025，0.205，0.9788
-0.019，-0.0345，-0.9992,0.1424，-0.1606，-0.9767,-0.5895，0.7709，-0.2412
-0.1425，-0.0613，-0.9879,-0.1，0.9663，-0.237,0.1424，-0.1606，-0.9767
-0.925517，4.78904，-0.935655,-0.0035，-0.1558，-0.9878,-0.1，0.9663，-0.237
-1.82971，3.17679，-0.973581,0.0304，-0.1555，-0.9874,-0.0035，-0.1558，-0.9878
-0.7927，-0.2394，0.5606,-0.014，-0.0373，-0.9992,0.0304，-0.1555，-0.9874
-1.66615，3.05946，-1.0392,-1.79747，3.13332，-1.04699,-1.80594，3.13453，-0.896338
-1.76613，3.11624，-1.06837,-1.66615，3.05946，-1.0392,-1.80594，3.13453，-0.896338
-1.82896，3.14925，-0.973333,-1.76613，3.11624，-1.06837,-1.64793，3.0484，-1.00341
-1.82404，3.14553，-0.932142,-1.82896，3.14925，-0.973333,-1.64793，3.0484，-1.00341
0.354909，0.660958，0,-0.820095，4.73093，-0.929351,-1.82404，3.14553，-0.932142
0.354904，0.699145，0,0.354909，0.660958，0,0.354905，0.665732，0
0.542016，0.694367，0,0.354904，0.699145，0,0.354905，0.665732，0
0.542031，0.661051，0,0.542016，0.694367，0,0.354913，0.65619，0
0.542022，0.680089，0,0.354913，0.65619，0,0.354899，0.675281，0
0.354899，0.680049，0,0.542022，0.680089，0,0.354899，0.675281，0
0.54202，0.713407，0,0.354899，0.680049，0,0.542018，0.708647，0
0.542027，0.67057，0,0.54202，0.713407，0,0.542018，0.708647，0
0.354906，0.703926，0,0.354902，0.670506，0,0.542027，0.67057，0
0.354915，0.723055，0,0.542016，0.703888，0,0.354906，0.703926，0
0.354912，0.718253，0,0.354915，0.723055，0,0.354915，0.727804，0
0.542024，0.718167，0,0.354912，0.718253，0,0.354915，0.727804，0
0.354899，0.684822，0,0.542019，0.68485，0,0.542024，0.718167，0
0.542017，0.689608，0,0.354899，0.684822，0,0.354901，0.694372，0
0.542034，0.65153，0,0.542017，0.689608，0,0.354901，0.694372，0
0.354899，0.689597，0,0.542034，0.65153，0,0.354908，0.708706，0
0.542028，0.722926，0,0.354899，0.689597，0,0.354908，0.708706，0
0.334181，0.665174，0,0.542028，0.722926，0,0.34022，0.674112，0
0.328175，0.656308，0,0.334181，0.665174，0,0.34022，0.674112，0
0.343119，0.659162，0,0.332039，0.654678，0,0.328175，0.656308，0
0.336376，0.675728，0,0.344731，0.663037，0,0.343119，0.659162，0
0.336232，0.65465，0,0.332184，0.675757，0,0.336376，0.675728，0
0.32523，0.659294，0,0.336232，0.65465，0,0.323662，0.663179，0
0.340117，0.656228，0,0.323662，0.663179，0,0.344758，0.667228，0
0.325313，0.671236，0,0.340117，0.656228，0,0.344758，0.667228，0
0.326707，0.653989，0,0.325313，0.671236，0,0.345431，0.672695，0
0.345444，0.657691，0,0.345431，0.672695，0,0.347445，0.662567，0
0.331582，0.678435，0,0.331571，0.651971，0,0.345444，0.657691，0
0.320988，0.662578，0,0.320981，0.667841，0,0.322988，0.657715，0
0.320988，0.662578，0,0.347445，0.667831，0,0.341687，0.676439，0
0.320988，0.662578，0,0.341701，0.653977，0,0.322998，0.672704，0
0.320988，0.662578，0,0.326728，0.676417，0,0.336836，0.651968，0
0.320988，0.662578，0,0.117227，0.603069，0,0.120592，0.599704，0
0.320988，0.662578，0,0.127369，0.609847，0,0.115405，0.612227，0
0.320988，0.662578，0,0.115405，0.607467，0,0.139334，0.612227，0
0.320988，0.662578，0,0.137512，0.616625，0,0.137512，0.60307，0
0.320988，0.662578，0,0.139334，0.607468，0,0.12975，0.621812，0
0.320988，0.662578，0,0.124989，0.621812，0,0.124989，0.597883，0
0.320988，0.662578，0,0.134147，0.619991，0,0.129748，0.597882，0
0.320988，0.662578，0,0.134145，0.599704，0,0.120592，0.61999，0
0.320988，0.662578，0,0.117227，0.616625，0,0.354917，0.651415，0
0.320988，0.662578，0,-0.9236，0.2147，0.3174,-0.3275，0.9445，-0.0254
0.320988，0.662578，0,-0.9673，0.2477，-0.0541,0.6713，-0.6634，-0.3305
0.320988，0.662578，0,0.8144，0.3149，-0.4873,0.9422，0.2374，-0.2364
0.320988，0.662578，0,-0.7594，0.1153，0.6403,-0.2938，0.9188，0.2636
0.320988，0.662578，0,-0.6829，0.1039，-0.723,0.1132，0.713，-0.692
-0.3995，-0.0503，-0.9153,0.322998，0.672704，0,0.4314，-0.5531，0.7127
0.9104，0.2417，0.3356,-0.262，0.9144，-0.3085,0.4314，-0.5531，0.7127
0.7157，-0.697，0.0452,0.9104，0.2417，0.3356,-0.8822，0.2085，-0.4222
-1.79747，3.13332，-1.04699,0.7157，-0.697，0.0452,-0.8822，0.2085，-0.4222
0.9759，0.2117，0.0526,-0.1803，-0.2163，0.9595,0.0364，0.7236，0.6893
0.9759，0.2117，0.0526,-0.4982，-0.0363，0.8663,0.1467，-0.3982，0.9055
0.9759，0.2117，0.0526,0.5353，0.4431，0.7191,0.3658，0.5723，-0.7339
0.9759，0.2117，0.0526,-0.0724，-0.2322，-0.97,-0.1072，0.8331，-0.5426
0.9759，0.2117，0.0526,0.507，-0.564，-0.6518,0.612，0.4325，-0.662
0.9759，0.2117，0.0526,-0.166，0.8412，0.5145,0.63，-0.6575，0.4131
0.9759，0.2117，0.0526,0.2455，-0.4124，-0.8773,0.2827，0.5838，0.7611
0.9759，0.2117，0.0526,-0.26，-0.8315，0.4909,-0.4422，-0.73，0.521
0.9759，0.2117，0.0526,-0.4892，-0.8719，-0.0205,-0.3824，-0.7389，-0.5548
0.9759，0.2117，0.0526,-0.2051，-0.8394，-0.5033,0.0586，-0.9982，0.011
0.9759，0.2117，0.0526,0.0089，-0.9763，0.2161,-0.6196，-0.6299，0.4682
0.9759，0.2117，0.0526,-0.7653，-0.545，0.3426,-0.0592，-0.924，-0.3778
0.9759，0.2117，0.0526,-0.8333，-0.4932，-0.2497,-0.7222，-0.5522，-0.4166
0.9759，0.2117，0.0526,-0.5645，-0.6373，-0.5245,-0.1011，-0.918，0.3833
0.9759，0.2117，0.0526,0.331571，0.651971，0,0.336846，0.678435，0
0.9759，0.2117，0.0526,0.0317，-0.9795，-0.1987,-0.8809，-0.4713，-0.0444
0.9759，0.2117，0.0526,-0.8562，-0.4905，0.1623,0.4892，0.8719，0.0205
0.9759，0.2117，0.0526,-2.02029，2.87731，-0.771833,-1.96809，2.90733，-0.77035
0.320988，0.662578，0,-0.2938，0.9188，0.2636,-0.6829，0.1039，-0.723
0.320988，0.662578，0,0.9422，0.2374，-0.2364,-0.7594，0.1153，0.6403
0.320988，0.662578，0,0.6713，-0.6634，-0.3305,0.8144，0.3149，-0.4873
0.320988，0.662578，0,-0.3275，0.9445，-0.0254,-0.9673，0.2477，-0.0541
0.320988，0.662578，0,0.354917，0.651415，0,-0.9236，0.2147，0.3174
0.320988，0.662578，0,0.120592，0.61999，0,0.117227，0.616625，0
0.320988，0.662578，0,0.129748，0.597882，0,0.134145，0.599704，0
0.320988，0.662578，0,0.124989，0.597883，0,0.134147，0.619991，0
0.320988，0.662578，0,0.12975，0.621812，0,0.124989，0.621812，0
0.320988，0.662578，0,0.137512，0.60307，0,0.139334，0.607468，0
0.320988，0.662578，0,0.139334，0.612227，0,0.137512，0.616625，0
0.320988，0.662578，0,0.115405，0.612227，0,0.115405，0.607467，0
0.320988，0.662578，0,0.120592，0.599704，0,0.127369，0.609847，0
0.320988，0.662578，0,0.336836，0.651968，0,0.117227，0.603069，0
0.9759，0.2117，0.0526,-1.96809，2.90733，-0.77035,-0.1803，-0.2163，0.9595
0.9759，0.2117，0.0526,0.4892，0.8719，0.0205,-2.02029，2.87731，-0.771833
0.9759，0.2117，0.0526,-0.8809，-0.4713，-0.0444,-0.8562，-0.4905，0.1623
0.9759，0.2117，0.0526,0.336846，0.678435，0,0.0317，-0.9795，-0.1987
0.9759，0.2117，0.0526,-0.1011，-0.918，0.3833,0.331571，0.651971，0
0.9759，0.2117，0.0526,-0.7222，-0.5522，-0.4166,-0.5645，-0.6373，-0.5245
0.9759，0.2117，0.0526,-0.0592，-0.924，-0.3778,-0.8333，-0.4932，-0.2497
0.9759，0.2117，0.0526,-0.6196，-0.6299，0.4682,-0.7653，-0.545，0.3426
0.9759，0.2117，0.0526,0.0586，-0.9982，0.011,0.0089，-0.9763，0.2161
0.9759，0.2117，0.0526,-0.3824，-0.7389，-0.5548,-0.2051，-0.8394，-0.5033
0.9759，0.2117，0.0526,-0.4422，-0.73，0.521,-0.4892，-0.8719，-0.0205
0.9759，0.2117，0.0526,0.2827，0.5838，0.7611,-0.26，-0.8315，0.4909
0.9759，0.2117，0.0526,0.63，-0.6575，0.4131,0.2455，-0.4124，-0.8773
0.9759，0.2117，0.0526,0.612，0.4325，-0.662,-0.166，0.8412，0.5145
0.9759，0.2117，0.0526,-0.1072，0.8331，-0.5426,0.507，-0.564，-0.6518
0.9759，0.2117，0.0526,0.3658，0.5723，-0.7339,-0.0724，-0.2322，-0.97
0.9759，0.2117，0.0526,0.1467，-0.3982，0.9055,0.5353，0.4431，0.7191
0.9759，0.2117，0.0526,0.0364，0.7236，0.6893,-0.4982，-0.0363，0.8663
0.320988，0.662578，0,0.322998，0.672704，0,0.326728，0.676417，0
0.320988，0.662578，0,0.341687，0.676439，0,0.341701，0.653977，0
0.320988，0.662578，0,0.322988，0.657715，0,0.347445，0.667831，0
0.320988，0.662578，0,0.1132，0.713，-0.692,0.320981，0.667841，0
0.331582，0.678435，0,0.347445，0.662567，0,-0.3995，-0.0503，-0.9153
-0.262，0.9144，-0.3085,0.336846，0.678435，0,0.331582，0.678435，0
0.7557，0.323，0.5697,0.0317，-0.9795，-0.1987,-0.262，0.9144，-0.3085
0.7157，-0.697，0.0452,-0.8809，-0.4713，-0.0444,0.7557，0.323，0.5697
-1.81962，3.14496，-1.0137,-0.8562，-0.4905，0.1623,0.7157，-0.697，0.0452
-1.66615，3.05946，-1.0392,0.4892，0.8719，0.0205,-1.81962，3.14496，-1.0137
-1.67453，3.06062，-0.88846,-2.02029，2.87731，-0.771833,-1.66615，3.05946，-1.0392
-0.1803，-0.2163，0.9595,-1.67453，3.06062，-0.88846,-1.82896，3.14925，-0.973333
-0.820095，4.73093，-0.929351,-0.1803，-0.2163，0.9595,-1.82896，3.14925，-0.973333
-0.4982，-0.0363，0.8663,-0.820095，4.73093，-0.929351,0.542029，0.66581，0
0.1467，-0.3982，0.9055,0.542029，0.66581，0,0.354904，0.699145，0
0.5353，0.4431，0.7191,0.354904，0.699145，0,0.542015，0.699127，0
0.3658，0.5723，-0.7339,0.542015，0.699127，0,0.542031，0.661051，0
-0.0724，-0.2322，-0.97,0.542031，0.661051，0,0.542022，0.680089，0
-0.1072，0.8331，-0.5426,0.542022，0.680089，0,0.354911，0.71348，0
0.507，-0.564，-0.6518,0.354911，0.71348，0,0.54202，0.713407，0
0.612，0.4325，-0.662,0.54202，0.713407，0,0.354902，0.670506，0
-0.166，0.8412，0.5145,0.354902，0.670506，0,0.542016，0.703888，0
0.63，-0.6575，0.4131,0.542016，0.703888，0,0.542032，0.727687，0
0.2455，-0.4124，-0.8773,0.542032，0.727687，0,0.354912，0.718253，0
0.2827，0.5838，0.7611,0.354912，0.718253，0,0.542019，0.68485，0
-0.26，-0.8315，0.4909,0.542019，0.68485，0,0.542025，0.675329，0
-0.4422，-0.73，0.521,0.542025，0.675329，0,0.542017，0.689608，0
-0.4892，-0.8719，-0.0205,0.542017，0.689608，0,0.542032，0.65629，0
-0.3824，-0.7389，-0.5548,0.542032，0.65629，0,0.354899，0.689597，0
0.343179，0.671112，0,-0.3824，-0.7389，-0.5548,0.354899，0.689597，0
0.0586，-0.9982，0.011,0.343179，0.671112，0,0.334181，0.665174，0
0.332039，0.654678，0,0.0586，-0.9982，0.011,0.334181，0.665174，0
0.344731，0.663037，0,0.0089，-0.9763，0.2161,0.332039，0.654678，0
0.332184，0.675757，0,-0.6196，-0.6299，0.4682,0.344731，0.663037，0
0.323681，0.667372，0,-0.7653，-0.545，0.3426,0.332184，0.675757，0
0.32523，0.659294，0,-0.0592，-0.924，-0.3778,0.323681，0.667372，0
0.340117，0.656228，0,-0.8333，-0.4932，-0.2497,0.32523，0.659294，0
0.328306，0.674173，0,-0.7222，-0.5522，-0.4166,0.340117，0.656228，0
0.326707，0.653989，0,-0.5645，-0.6373，-0.5245,0.328306，0.674173，0
0.345444，0.657691，0,-0.1011，-0.918，0.3833,0.326707，0.653989，0
-0.262，0.9144，-0.3085,-0.3995，-0.0503，-0.9153,0.4314，-0.5531，0.7127
0.347445，0.662567，0,0.326728，0.676417，0,-0.3995，-0.0503，-0.9153
0.117227，0.603069，0,0.347445，0.662567，0,0.345431，0.672695，0
0.325313，0.671236，0,0.117227，0.603069，0,0.345431，0.672695，0
0.344758，0.667228，0,0.120592，0.599704，0,0.325313，0.671236，0
0.115405，0.612227，0,0.344758，0.667228，0,0.323662，0.663179，0
0.115405，0.607467，0,0.323662，0.663179，0,0.336232，0.65465，0
0.336376，0.675728，0,0.115405，0.607467，0,0.336232，0.65465，0
0.343119，0.659162，0,0.139334，0.612227，0,0.336376，0.675728，0
0.137512，0.60307，0,0.343119，0.659162，0,0.328175，0.656308，0
0.139334，0.607468，0,0.328175，0.656308，0,0.34022，0.674112，0
0.12975，0.621812，0,0.34022，0.674112，0,0.542028，0.722926，0
0.354908，0.708706，0,0.12975，0.621812，0,0.542028，0.722926，0
0.124989，0.597883，0,0.354908，0.708706，0,0.542034，0.65153，0
0.134147，0.619991，0,0.542034，0.65153，0,0.354901，0.694372，0
0.129748，0.597882，0,0.354901，0.694372，0,0.354899，0.684822，0
0.134145，0.599704，0,0.354899，0.684822，0,0.542024，0.718167，0
0.354915，0.727804，0,0.134145，0.599704，0,0.542024，0.718167，0
0.117227，0.616625，0,0.354915，0.727804，0,0.354915，0.723055，0
0.354917，0.651415，0,0.354915，0.723055，0,0.354906，0.703926，0
-0.9236，0.2147，0.3174,0.354906，0.703926，0,0.542027，0.67057，0
0.542018，0.708647，0,-0.9236，0.2147，0.3174,0.542027，0.67057，0
-0.9673，0.2477，-0.0541,0.542018，0.708647，0,0.354899，0.680049，0
0.354899，0.675281，0,-0.9673，0.2477，-0.0541,0.354899，0.680049，0
0.354913，0.65619，0,0.6713，-0.6634，-0.3305,0.354899，0.675281，0
0.9422，0.2374，-0.2364,0.354913，0.65619，0,0.542016，0.694367，0
0.354905，0.665732，0,0.9422，0.2374，-0.2364,0.542016，0.694367，0
-0.2938，0.9188，0.2636,0.354905，0.665732，0,0.354909，0.660958，0
-1.82404，3.14553，-0.932142,-0.2938，0.9188，0.2636,0.354909，0.660958，0
-1.64793，3.0484，-1.00341,-0.6829，0.1039，-0.723,-1.82404，3.14553，-0.932142
-1.76613，3.11624，-1.06837,0.1132，0.713，-0.692,-1.64793，3.0484，-1.00341
-1.80594，3.13453，-0.896338,0.320981，0.667841，0,-1.76613，3.11624，-1.06837
-1.79747，3.13332，-1.04699,0.322988，0.657715，0,-1.80594，3.13453，-0.896338
-0.8822，0.2085，-0.4222,0.347445，0.667831，0,-1.79747，3.13332，-1.04699
0.9104，0.2417，0.3356,0.341687，0.676439，0,-0.8822，0.2085，-0.4222
0.4314，-0.5531，0.7127,0.341701，0.653977，0,0.9104，0.2417，0.3356
-1.66615，3.05946，-1.0392,-1.81962，3.14496，-1.0137,-1.79747，3.13332，-1.04699
-1.76613，3.11624，-1.06837,-1.67453，3.06062，-0.88846,-1.66615，3.05946，-1.0392
-1.82896，3.14925，-0.973333,-1.67453，3.06062，-0.88846,-1.76613，3.11624，-1.06837
-1.82404，3.14553，-0.932142,-0.820095，4.73093，-0.929351,-1.82896，3.14925，-0.973333
0.354909，0.660958，0,0.542029，0.66581，0,-0.820095，4.73093，-0.929351
0.354904，0.699145，0,0.542029，0.66581，0,0.354909，0.660958，0
0.542016，0.694367，0,0.542015，0.699127，0,0.354904，0.699145，0
0.542031，0.661051，0,0.542015，0.699127，0,0.542016，0.694367，0
0.542022，0.680089，0,0.542031，0.661051，0,0.354913，0.65619，0
0.354899，0.680049，0,0.354911，0.71348，0,0.542022，0.680089，0
0.54202，0.713407，0,0.354911，0.71348，0,0.354899，0.680049，0
0.542027，0.67057，0,0.354902，0.670506，0,0.54202，0.713407，0
0.354906，0.703926，0,0.542016，0.703888，0,0.354902，0.670506，0
0.354915，0.723055，0,0.542032，0.727687，0,0.542016，0.703888，0
0.354912，0.718253，0,0.542032，0.727687，0,0.354915，0.723055，0
0.542024，0.718167，0,0.542019，0.68485，0,0.354912，0.718253，0
0.354899，0.684822，0,0.542025，0.675329，0,0.542019，0.68485，0
0.542017，0.689608，0,0.542025，0.675329，0,0.354899，0.684822，0
0.542034，0.65153，0,0.542032，0.65629，0,0.542017，0.689608，0
0.354899，0.689597，0,0.542032，0.65629，0,0.542034，0.65153，0
0.542028，0.722926，0,0.343179，0.671112，0,0.354899，0.689597，0
0.334181，0.665174，0,0.343179，0.671112，0,0.542028，0.722926，0
0.328175，0.656308，0,0.332039，0.654678，0,0.334181，0.665174，0
0.343119，0.659162，0,0.344731，0.663037，0,0.332039，0.654678，0
0.336376，0.675728，0,0.332184，0.675757，0,0.344731，0.663037，0
0.336232，0.65465，0,0.323681，0.667372，0,0.332184，0.675757，0
0.32523，0.659294，0,0.323681，0.667372，0,0.336232，0.65465，0
0.340117，0.656228，0,0.32523，0.659294，0,0.323662，0.663179，0
0.325313，0.671236，0,0.328306，0.674173，0,0.340117，0.656228，0
0.326707，0.653989，0,0.328306，0.674173，0,0.325313，0.671236，0
0.345444，0.657691，0,0.326707，0.653989，0,0.345431，0.672695，0
0.331582，0.678435，0,0.336846，0.678435，0,0.331571，0.651971，0
-0.3995，-0.0503，-0.9153,0.326728，0.676417，0,0.322998，0.672704，0
0.9104，0.2417，0.3356,0.7557，0.323，0.5697,-0.262，0.9144，-0.3085
0.7157，-0.697，0.0452,0.7557，0.323，0.5697,0.9104，0.2417，0.3356
-1.79747，3.13332，-1.04699,-1.81962，3.14496，-1.0137,0.7157，-0.697，0.0452
0.331582，0.678435，0,0.345444，0.657691，0,0.347445，0.662567，0
-0.262，0.9144，-0.3085,0.0317，-0.9795，-0.1987,0.336846，0.678435，0
0.7557，0.323，0.5697,-0.8809，-0.4713，-0.0444,0.0317，-0.9795，-0.1987
0.7157，-0.697，0.0452,-0.8562，-0.4905，0.1623,-0.8809，-0.4713，-0.0444
-1.81962，3.14496，-1.0137,0.4892，0.8719，0.0205,-0.8562，-0.4905，0.1623
-1.66615，3.05946，-1.0392,-2.02029，2.87731，-0.771833,0.4892，0.8719，0.0205
-1.67453，3.06062，-0.88846,-1.96809，2.90733，-0.77035,-2.02029，2.87731，-0.771833
-0.1803，-0.2163，0.9595,-1.96809，2.90733，-0.77035,-1.67453，3.06062，-0.88846
-0.820095，4.73093，-0.929351,0.0364，0.7236，0.6893,-0.1803，-0.2163，0.9595
-0.4982，-0.0363，0.8663,0.0364，0.7236，0.6893,-0.820095，4.73093，-0.929351
0.1467，-0.3982，0.9055,-0.4982，-0.0363，0.8663,0.542029，0.66581，0
0.5353，0.4431，0.7191,0.1467，-0.3982，0.9055,0.354904，0.699145，0
0.3658，0.5723，-0.7339,0.5353，0.4431，0.7191,0.542015，0.699127，0
-0.0724，-0.2322，-0.97,0.3658，0.5723，-0.7339,0.542031，0.661051，0
-0.1072，0.8331，-0.5426,-0.0724，-0.2322，-0.97,0.542022，0.680089，0
0.507，-0.564，-0.6518,-0.1072，0.8331，-0.5426,0.354911，0.71348，0
0.612，0.4325，-0.662,0.507，-0.564，-0.6518,0.54202，0.713407，0
-0.166，0.8412，0.5145,0.612，0.4325，-0.662,0.354902，0.670506，0
0.63，-0.6575，0.4131,-0.166，0.8412，0.5145,0.542016，0.703888，0
0.2455，-0.4124，-0.8773,0.63，-0.6575，0.4131,0.542032，0.727687，0
0.2827，0.5838，0.7611,0.2455，-0.4124，-0.8773,0.354912，0.718253，0
-0.26，-0.8315，0.4909,0.2827，0.5838，0.7611,0.542019，0.68485，0
-0.4422，-0.73，0.521,-0.26，-0.8315，0.4909,0.542025，0.675329，0
-0.4892，-0.8719，-0.0205,-0.4422，-0.73，0.521,0.542017，0.689608，0
-0.3824，-0.7389，-0.5548,-0.4892，-0.8719，-0.0205,0.542032，0.65629，0
0.343179，0.671112，0,-0.2051，-0.8394，-0.5033,-0.3824，-0.7389，-0.5548
0.0586，-0.9982，0.011,-0.2051，-0.8394，-0.5033,0.343179，0.671112，0
0.332039，0.654678，0,0.0089，-0.9763，0.2161,0.0586，-0.9982，0.011
0.344731，0.663037，0,-0.6196，-0.6299，0.4682,0.0089，-0.9763，0.2161
0.332184，0.675757，0,-0.7653，-0.545，0.3426,-0.6196，-0.6299，0.4682
0.323681，0.667372，0,-0.0592，-0.924，-0.3778,-0.7653，-0.545，0.3426
0.32523，0.659294，0,-0.8333，-0.4932，-0.2497,-0.0592，-0.924，-0.3778
0.340117，0.656228，0,-0.7222，-0.5522，-0.4166,-0.8333，-0.4932，-0.2497
0.328306，0.674173，0,-0.5645，-0.6373，-0.5245,-0.7222，-0.5522，-0.4166
0.326707，0.653989，0,-0.1011，-0.918，0.3833,-0.5645，-0.6373，-0.5245
0.345444，0.657691，0,0.331571，0.651971，0,-0.1011，-0.918，0.3833
-0.262，0.9144，-0.3085,0.331582，0.678435，0,-0.3995，-0.0503，-0.9153
0.347445，0.662567，0,0.336836，0.651968，0,0.326728，0.676417，0
0.117227，0.603069，0,0.336836，0.651968，0,0.347445，0.662567，0
0.325313，0.671236，0,0.120592，0.599704，0,0.117227，0.603069，0
0.344758，0.667228，0,0.127369，0.609847，0,0.120592，0.599704，0
0.115405，0.612227，0,0.127369，0.609847，0,0.344758，0.667228，0
0.115405，0.607467，0,0.115405，0.612227，0,0.323662，0.663179，0
0.336376，0.675728，0,0.139334，0.612227，0,0.115405，0.607467，0
0.343119，0.659162，0,0.137512，0.616625，0,0.139334，0.612227，0
0.137512，0.60307，0,0.137512，0.616625，0,0.343119，0.659162，0
0.139334，0.607468，0,0.137512，0.60307，0,0.328175，0.656308，0
0.12975，0.621812，0,0.139334，0.607468，0,0.34022，0.674112，0
0.354908，0.708706，0,0.124989，0.621812，0,0.12975，0.621812，0
0.124989，0.597883，0,0.124989，0.621812，0,0.354908，0.708706，0
0.134147，0.619991，0,0.124989，0.597883，0,0.542034，0.65153，0
0.129748，0.597882，0,0.134147，0.619991，0,0.354901，0.694372，0
0.134145，0.599704，0,0.129748，0.597882，0,0.354899，0.684822，0
0.354915，0.727804，0,0.120592，0.61999，0,0.134145，0.599704，0
0.117227，0.616625，0,0.120592，0.61999，0,0.354915，0.727804，0
0.354917，0.651415，0,0.117227，0.616625，0,0.354915，0.723055，0
-0.9236，0.2147，0.3174,0.354917，0.651415，0,0.354906，0.703926，0
0.542018，0.708647，0,-0.3275，0.9445，-0.0254,-0.9236，0.2147，0.3174
-0.9673，0.2477，-0.0541,-0.3275，0.9445，-0.0254,0.542018，0.708647，0
0.354899，0.675281，0,0.6713，-0.6634，-0.3305,-0.9673，0.2477，-0.0541
0.354913，0.65619，0,0.8144，0.3149，-0.4873,0.6713，-0.6634，-0.3305
0.9422，0.2374，-0.2364,0.8144，0.3149，-0.4873,0.354913，0.65619，0
0.354905，0.665732，0,-0.7594，0.1153，0.6403,0.9422，0.2374，-0.2364
-0.2938，0.9188，0.2636,-0.7594，0.1153，0.6403,0.354905，0.665732，0
-1.82404，3.14553，-0.932142,-0.6829，0.1039，-0.723,-0.2938，0.9188，0.2636
-1.64793，3.0484，-1.00341,0.1132，0.713，-0.692,-0.6829，0.1039，-0.723
-1.76613，3.11624，-1.06837,0.320981，0.667841，0,0.1132，0.713，-0.692
-1.80594，3.13453，-0.896338,0.322988，0.657715，0,0.320981，0.667841，0
-1.79747，3.13332，-1.04699,0.347445，0.667831，0,0.322988，0.657715，0
-0.8822，0.2085，-0.4222,0.341687，0.676439，0,0.347445，0.667831，0
0.9104，0.2417，0.3356,0.341701，0.653977，0,0.341687，0.676439，0
0.4314，-0.5531，0.7127,0.322998，0.672704，0,0.341701，0.653977，0
-2.00154，2.91829，-0.875258,-1.8691，2.61515，-0.775519,-1.956，2.93509，-0.836966
-1.82239，2.69179，-0.989483,-2.00154，2.91829，-0.875258,-1.956，2.93509，-0.836966
-2.02991，2.88555，-0.919317,-1.82239，2.69179，-0.989483,-2.05697，2.82956，-0.773511
-1.85028，2.89944，-0.768797,-2.02991，2.88555，-0.919317,-2.05697，2.82956，-0.773511
-1.79229，2.87801，-0.805679,-1.80256，2.86278，-0.768876,-1.85028，2.89944，-0.768797
-1.98679，2.6231，-0.777102,-1.79229，2.87801，-0.805679,-1.92874，2.60745，-0.776584
-1.93538，2.71368，-1.02705,-1.98679，2.6231，-0.777102,-1.92874，2.60745，-0.776584
-1.78018，2.6928，-0.772366,-1.93538，2.71368，-1.02705,-1.76457，2.75096，-0.770779
-1.74126，2.78472，-0.864084,-1.76457，2.75096，-0.770779,-1.74835，2.74105，-0.907231
-1.90839，2.91508，-0.769299,-1.74126，2.78472，-0.864084,-1.74835，2.74105，-0.907231
-2.07252，2.77141，-0.775093,-1.90839，2.91508，-0.769299,-2.06459，2.71177，-0.776316
-2.03684，2.84186，-0.962421,-2.07252，2.77141，-0.775093,-2.06459，2.71177，-0.776316
-2.03448，2.65971，-0.777012,-2.0213，2.79388，-0.998017,-2.03684，2.84186，-0.962421
-1.77245，2.81066，-0.769554,-1.98568，2.74887，-1.02071,-2.03448，2.65971，-0.777012
-1.77577，2.93433，-0.861036,-1.77245，2.81066，-0.769554,-1.81722，2.95729，-0.854155
-1.74729，2.97025，-0.889123,-1.77577，2.93433，-0.861036,-1.81722，2.95729，-0.854155
-1.76629，2.93381，-1.0743,-1.80858，3.0042，-0.878947,-1.74729，2.97025，-0.889123
-1.71846，2.90371，-0.921029,-1.76629，2.93381，-1.0743,-1.76834，2.9844，-1.05547
-1.70899，2.89934，-0.962015,-1.71846，2.90371，-0.921029,-1.76834，2.9844，-1.05547
-1.85292，2.97743，-0.864553,-1.70899，2.89934，-0.962015,-1.88616，2.9966，-0.893186
-1.85774，3.03255，-0.921287,-1.85292，2.97743，-0.864553,-1.88616，2.9966，-0.893186
-1.87545，2.99427，-1.05618,-1.85774，3.03255，-0.921287,-1.718，2.95672，-1.01591
-1.90083，3.00752，-1.01786,-1.87545，2.99427，-1.05618,-1.718，2.95672，-1.01591
-1.82772，3.01729，-1.04561,-1.86597，3.03868，-0.991339,-1.90083，3.00752，-1.01786
-1.74383，2.91701，-0.882666,-1.84345，2.97689，-1.07787,-1.82772，3.01729，-1.04561
-1.91027，3.0119，-0.976892,-1.71456，2.90349，-1.00938,-1.74383，2.91701，-0.882666
-1.40336，3.7321，-0.860715,-1.91027，3.0119，-0.976892,-1.34059，3.69733，-0.871138
