-0.102647，-0.366279，-0.924826,-0.0618653，-0.367185，-0.928088,-0.0823236，-0.399607，-0.912982
-0.102647，-0.366279，-0.924826,-0.1228，-0.332342，-0.93513,-0.0821198，-0.33352，-0.93916
-0.041302，-0.33414，-0.941618,-0.0618653，-0.367185，-0.928088,-0.0821198，-0.33352，-0.93916
-0.0206685，-0.300528，-0.953549,-0.0614529，-0.30008，-0.951932,-0.0407845，-0.266183，-0.963059
-0.0407845，-0.266183，-0.963059,-0.0614529，-0.30008，-0.951932,-0.0815011，-0.265518，-0.960655
-0.0407845，-0.266183，-0.963059,0，-0.266405，-0.963861,-0.0206685，-0.300528，-0.953549
-0.041302，-0.33414，-0.941618,-0.0614529，-0.30008，-0.951932,-0.0206685，-0.300528，-0.953549
-0.142749，-0.297852，-0.943879,-0.122082，-0.264412，-0.956652,-0.102238，-0.299185，-0.948702
-0.102238，-0.299185，-0.948702,-0.122082，-0.264412，-0.956652,-0.0815011，-0.265518，-0.960655
-0.102238，-0.299185，-0.948702,-0.1228，-0.332342，-0.93513,-0.142749，-0.297852，-0.943879
-0.16246，-0.262866，-0.951057,-0.122082，-0.264412，-0.956652,-0.142749，-0.297852，-0.943879
-0.159117，-0.457934，-0.874631,-0.179759，-0.424534，-0.887388,-0.140501，-0.427873，-0.892852
-0.198227，-0.454262，-0.868535,-0.179759，-0.424534，-0.887388,-0.159117，-0.457934，-0.874631
-0.140501，-0.427873，-0.892852,-0.119755，-0.460882，-0.879345,-0.159117，-0.457934，-0.874631
-0.140501，-0.427873，-0.892852,-0.179759，-0.424534，-0.887388,-0.161006，-0.394136，-0.904839
-0.140501，-0.427873，-0.892852,-0.121761，-0.397184，-0.909626,-0.101119，-0.430583，-0.896869
-0.101119，-0.430583，-0.896869,-0.121761，-0.397184，-0.909626,-0.0823236，-0.399607，-0.912982
-0.101119，-0.430583，-0.896869,-0.119755，-0.460882，-0.879345,-0.140501，-0.427873，-0.892852
-0.161006，-0.394136，-0.904839,-0.121761，-0.397184，-0.909626,-0.140501，-0.427873，-0.892852
-0.199999，-0.390469，-0.898629,-0.179759，-0.424534，-0.887388,-0.218637，-0.420581，-0.880517
-0.218637，-0.420581，-0.880517,-0.179759，-0.424534，-0.887388,-0.198227，-0.454262，-0.868535
-0.218637，-0.420581，-0.880517,-0.238677，-0.386187，-0.891007,-0.199999，-0.390469，-0.898629
-0.161006，-0.394136，-0.904839,-0.179759，-0.424534，-0.887388,-0.199999，-0.390469，-0.898629
-0.138204，-0.490456，-0.860438,-0.177481，-0.487173，-0.855081,-0.159117，-0.457934，-0.874631
